Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
85,0.6,0.008927,8.399998903274536,1445.66,0.00945
85,0.65,0.008973,8.469880819320679,1508.97,0.0095
85,0.7,0.00897,8.377512454986572,1572.78,0.00959
85,0.75,0.008933,8.434986591339111,1638.35,0.0096
85,0.8,0.008929,8.41460394859314,1701.4,0.00965
85,0.85,0.008847,8.679934740066528,1764.78,0.00958
85,0.9,0.009034,8.702651500701904,1828.39,0.00985
85,0.95,0.009538,8.826630115509033,1892.4,0.01045
85,0.96,0.009995,8.799519538879395,1904.59,0.01093
85,0.97,0.010534,8.77536392211914,1917.35,0.0115
85,0.98,0.01138,8.835712909698486,1930.99,0.01241
85,0.99,0.014553,8.886007070541382,1942.88,0.01571
90,0.05,0.008966,8.424121379852295,2121.01,0.00957
90,0.1,0.00889,8.530155897140503,2009.38,0.00949
90,0.15,0.009447,8.57044792175293,1899.51,0.00989
90,0.2,0.009249,8.439160585403442,1796.13,0.00975
90,0.25,0.009018,8.49936318397522,1684.13,0.00958
90,0.3,0.009209,8.431062936782837,1572.63,0.00972
90,0.35,0.008763,8.450853109359741,1462.88,0.00928
90,0.4,0.00905,8.511417865753174,1356.13,0.0096
90,0.45,0.008771,8.458783864974976,1257.31,0.00938
90,0.5,0.008971,8.342120170593262,1322.98,0.00959
90,0.55,0.008878,8.399948358535767,1385.17,0.00956
90,0.6,0.008907,8.413218975067139,1450.67,0.00953
90,0.65,0.008882,8.344834089279175,1513.6,0.00955
90,0.7,0.008903,8.427569150924683,1581.77,0.00956
90,0.75,0.008822,8.467713356018066,1652.86,0.00947
90,0.8,0.008979,8.53298306465149,1717.55,0.0097
90,0.85,0.008948,8.608853578567505,1788.18,0.00969
90,0.9,0.009284,8.63241696357727,1855.65,0.01008
90,0.95,0.009546,8.688730478286743,1925.03,0.01047
90,0.96,0.00991,8.662297487258911,1935.3,0.01088
90,0.97,0.010683,8.765254735946655,1950.83,0.01168
90,0.98,0.011333,8.742842197418213,1963.12,0.01238
90,0.99,0.01447,8.855536699295044,1975.84,0.01564
95,0.05,0.008867,8.349021434783936,2121.01,0.00944
95,0.1,0.008894,8.41904902458191,2009.38,0.00944
95,0.15,0.009377,8.383968830108643,1899.51,0.00983
95,0.2,0.008793,8.451767683029175,1796.13,0.00953
95,0.25,0.009006,8.46895956993103,1684.13,0.00956
95,0.3,0.009188,8.394763708114624,1572.63,0.00963
95,0.35,0.009009,8.375473260879517,1462.88,0.00949
95,0.4,0.008935,8.584261417388916,1356.13,0.0095
95,0.45,0.008825,8.445667743682861,1258.01,0.00943
95,0.5,0.00889,8.31891393661499,1324.35,0.00947
95,0.55,0.008737,8.331687211990356,1387.95,0.00939
95,0.6,0.008946,8.429818868637085,1452.02,0.00959
95,0.65,0.008967,8.288793087005615,1515.32,0.00955
95,0.7,0.008925,8.34868597984314,1584.96,0.00957
95,0.75,0.008915,8.37842082977295,1659.15,0.00958
95,0.8,0.009019,8.557348251342773,1738.48,0.00975
95,0.85,0.008851,8.58033561706543,1812.54,0.00963
95,0.9,0.00925,8.635546922683716,1883.7,0.01006
95,0.95,0.009523,8.43461012840271,1958.77,0.01043
95,0.96,0.009844,8.670240640640259,1970.79,0.01079
95,0.97,0.010325,8.739100456237793,1988.35,0.0113
95,0.98,0.011235,8.72286581993103,2003.12,0.0123
95,0.99,0.014297,8.81712818145752,2016.87,0.01549
100,0.05,0.009134,8.305425882339478,2121.01,0.0095
100,0.1,0.009023,8.45663046836853,2009.38,0.00948
100,0.15,0.009284,8.477391004562378,1899.51,0.00972
100,0.2,0.008846,8.4903724193573,1796.13,0.00943
100,0.25,0.00907,8.459672927856445,1684.13,0.0095
100,0.3,0.008978,8.455872058868408,1572.63,0.00958
100,0.35,0.008886,8.38023567199707,1462.88,0.00943
100,0.4,0.008809,8.451896905899048,1356.13,0.00937
100,0.45,0.008927,8.527677297592163,1258.73,0.00947
100,0.5,0.008769,8.394110918045044,1323.48,0.00938
100,0.55,0.00892,8.431658506393433,1387.21,0.00953
100,0.6,0.008784,8.354763746261597,1452.47,0.00941
100,0.65,0.008991,8.475454807281494,1518.03,0.00962
100,0.7,0.00888,8.421406269073486,1580.45,0.00955
100,0.75,0.009159,8.454597473144531,1651.84,0.0098
100,0.8,0.008974,8.522428274154663,1717.07,0.0097
100,0.85,0.009029,8.674420356750488,1786.05,0.00978
100,0.9,0.009088,8.646702527999878,1851.34,0.0099
100,0.95,0.009524,8.79061222076416,1920.26,0.01044
100,0.96,0.010057,8.711283445358276,1932.77,0.011
100,0.97,0.010382,8.84453558921814,1946.94,0.01133
100,0.98,0.011386,8.934330224990845,1957.79,0.01239
100,0.99,0.014287,8.989396095275879,1970.99,0.01541
