Batch Size,Sequential Prop,Average Sequential Loss,Total Training Time,Total Peak Memory,Test Loss
45,0.65,0.007655,8.842070817947388,1499.88,0.00803
45,0.7,0.007604,8.688774108886719,1563.08,0.00803
45,0.75,0.007632,8.689931869506836,1628.02,0.00803
45,0.8,0.0077,8.75414514541626,1690.47,0.0081
45,0.85,0.00772,9.071931838989258,1753.22,0.00822
45,0.9,0.008021,9.046796321868896,1816.23,0.00854
45,0.95,0.008235,9.115383863449097,1879.61,0.00884
45,0.96,0.008583,9.054065227508545,1891.69,0.00922
45,0.97,0.008838,9.099958658218384,1904.33,0.0095
45,0.98,0.010034,9.30721402168274,1917.84,0.01073
45,0.99,0.012729,9.305373191833496,1929.61,0.01344
50,0.05,0.007671,8.452030897140503,2121.01,0.00809
50,0.1,0.00764,8.505202054977417,2009.38,0.00801
50,0.15,0.007655,8.479182004928589,1899.51,0.00796
50,0.2,0.007535,8.598658323287964,1796.13,0.0079
50,0.25,0.007483,8.338794231414795,1684.13,0.00785
50,0.3,0.007735,8.497514009475708,1572.63,0.00798
50,0.35,0.007543,8.544997453689575,1462.88,0.00788
50,0.4,0.007766,8.561182022094727,1356.13,0.0081
50,0.45,0.007624,8.69822907447815,1248.28,0.00796
50,0.5,0.007628,8.417330265045166,1311.31,0.00799
50,0.55,0.00764,8.609758377075195,1374.59,0.00797
50,0.6,0.0076,8.543970823287964,1438.37,0.00799
50,0.65,0.007627,8.589082717895508,1501.15,0.00799
50,0.7,0.007762,8.671936988830566,1564.43,0.00814
50,0.75,0.007555,8.512699604034424,1629.46,0.00797
50,0.8,0.007622,8.816061735153198,1692.0,0.00808
50,0.85,0.007858,8.846541404724121,1754.84,0.0083
50,0.9,0.007893,8.895904779434204,1817.93,0.00842
50,0.95,0.008423,9.032048225402832,1881.4,0.00902
50,0.96,0.00851,8.918843746185303,1893.5,0.00917
50,0.97,0.008813,8.873393297195435,1906.15,0.00948
50,0.98,0.00954,9.009248971939087,1919.68,0.01025
50,0.99,0.012913,9.127217769622803,1931.46,0.01367
55,0.05,0.00754,8.532073974609375,2121.01,0.00782
55,0.1,0.007604,8.508561134338379,2009.38,0.00786
55,0.15,0.007704,8.311347246170044,1899.51,0.00799
55,0.2,0.00792,8.558500289916992,1796.13,0.0081
55,0.25,0.007792,8.442803144454956,1684.13,0.00806
55,0.3,0.007548,8.602907419204712,1572.63,0.00787
55,0.35,0.007729,8.497563362121582,1462.88,0.00798
55,0.4,0.007628,8.535116910934448,1356.13,0.0079
55,0.45,0.007726,8.505446195602417,1249.05,0.00801
55,0.5,0.007606,8.465186357498169,1312.15,0.00796
55,0.55,0.007533,8.500332117080688,1375.51,0.00788
55,0.6,0.007513,8.48645806312561,1439.36,0.00792
55,0.65,0.007605,8.488041877746582,1502.21,0.00798
55,0.7,0.007668,8.479099035263062,1565.56,0.00802
55,0.75,0.00773,8.593575716018677,1630.66,0.00813
55,0.8,0.007562,8.79808759689331,1693.27,0.00804
55,0.85,0.007723,8.776297807693481,1756.18,0.00821
55,0.9,0.00782,8.81673526763916,1819.34,0.00836
55,0.95,0.008158,8.942989587783813,1882.89,0.00878
55,0.96,0.008527,8.875500679016113,1894.99,0.00914
55,0.97,0.009089,8.884352207183838,1907.66,0.00976
55,0.98,0.009814,8.957008123397827,1921.21,0.01052
55,0.99,0.01279,9.06798243522644,1933.01,0.01353
60,0.05,0.007557,8.414891481399536,2121.01,0.00798
60,0.1,0.007578,8.483910083770752,2009.38,0.00788
60,0.15,0.00792,8.406026601791382,1899.51,0.00816
60,0.2,0.007656,8.458543539047241,1796.13,0.00799
60,0.25,0.007431,8.429975271224976,1684.13,0.00774
60,0.3,0.007502,8.403298616409302,1572.63,0.00782
60,0.35,0.007598,8.581775903701782,1462.88,0.00791
60,0.4,0.007485,8.490081548690796,1356.13,0.00784
60,0.45,0.007615,8.559967994689941,1250.02,0.008
60,0.5,0.007632,8.368180751800537,1313.2,0.00796
60,0.55,0.007603,8.422416925430298,1376.65,0.00796
60,0.6,0.007647,8.42419719696045,1440.6,0.00801
60,0.65,0.007561,8.395608901977539,1503.54,0.00794
60,0.7,0.007539,8.456655025482178,1566.98,0.00794
60,0.75,0.007607,8.434596538543701,1632.18,0.00801
60,0.8,0.007602,8.62901782989502,1694.87,0.00807
60,0.85,0.007725,8.631535768508911,1757.87,0.0082
60,0.9,0.007837,8.746572256088257,1821.14,0.00838
60,0.95,0.008409,8.780181884765625,1884.76,0.00902
60,0.96,0.008442,8.746409177780151,1896.89,0.00909
60,0.97,0.008841,8.76944613456726,1909.58,0.0095
60,0.98,0.009856,8.897227048873901,1923.14,0.01056
60,0.99,0.012754,8.936248064041138,1934.96,0.01352
65,0.05,0.007713,8.442320108413696,2121.01,0.00803
65,0.1,0.007616,8.521054983139038,2009.38,0.00799
65,0.15,0.007681,8.566840887069702,1899.51,0.008
65,0.2,0.007659,8.435529232025146,1796.13,0.00799
65,0.25,0.007694,8.539837837219238,1684.13,0.00798
65,0.3,0.00776,8.512012958526611,1572.63,0.00806
65,0.35,0.007632,8.529294490814209,1462.88,0.00797
65,0.4,0.007659,8.588653564453125,1356.13,0.00796
65,0.45,0.007548,8.552014589309692,1250.85,0.00785
65,0.5,0.007514,8.584994554519653,1314.12,0.00786
65,0.55,0.007777,8.504915952682495,1377.64,0.00805
65,0.6,0.007622,8.602946996688843,1441.66,0.00796
65,0.65,0.007536,8.535385131835938,1504.69,0.00791
65,0.7,0.007596,8.631222248077393,1568.2,0.008
65,0.75,0.007823,8.58414602279663,1633.47,0.00823
65,0.8,0.007603,8.786359786987305,1696.25,0.00806
65,0.85,0.007679,8.800201654434204,1759.33,0.00816
65,0.9,0.007841,8.939422130584717,1822.67,0.00837
65,0.95,0.008323,9.096163749694824,1886.37,0.00893
